customer_id,gender,senior_citizen,tenure_months,contract_type,internet_service,payment_method,dependents,partner,tech_support,monthly_charges,total_charges,city,region,churn
C00985,Male,0,33,Month-to-month,DSL,Mailed check,No,Yes,No,47.85,1592.84,Denver,US-South,Yes
C00986,Female,0,48,Two year,DSL,Electronic check,No,Yes,Yes,54.87,2630.0,Phoenix,US-East,Yes
C00987,Female,0,28,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,65.18,1844.06,Seattle,US-North,Yes
C00988,Female,0,15,Month-to-month,None,Electronic check,No,No,No,17.84,291.9,Orlando,US-South,Yes
C00989,Male,0,22,Month-to-month,DSL,Bank transfer,No,Yes,No,42.83,962.21,Denver,US-West,Yes
C00990,Female,0,7,Month-to-month,DSL,Electronic check,No,No,Yes,51.84,368.15,Orlando,US-West,No
C00991,Female,1,18,Month-to-month,Fiber optic,Bank transfer,No,No,No,69.58,1254.88,Austin,US-South,No
C00992,Male,0,8,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,72.91,570.78,Austin,US-North,No
C00993,Female,0,25,Two year,Fiber optic,Electronic check,No,Yes,No,67.26,1678.53,Seattle,US-West,No
C00994,Male,1,12,One year,Fiber optic,Bank transfer,No,No,Yes,70.68,839.74,Orlando,US-South,No
C00995,Female,0,12,Month-to-month,Fiber optic,Electronic check,No,Yes,No,69.55,854.51,Chicago,US-East,No
C00996,Female,0,30,Month-to-month,Fiber optic,Electronic check,No,Yes,No,71.22,2155.69,Austin,US-East,No
C00997,Male,0,29,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,76.73,2228.94,Orlando,US-West,Yes
C00998,Male,0,29,Month-to-month,DSL,Credit card,No,No,No,42.27,1226.64,Miami,US-South,Yes
C00999,Female,0,33,Month-to-month,DSL,Bank transfer,No,No,No,52.54,1720.62,Austin,US-North,Yes
C01000,Female,0,2,Month-to-month,Fiber optic,Electronic check,No,No,No,70.61,145.51,Orlando,US-West,Yes
C01001,Male,0,31,Two year,DSL,Electronic check,Yes,No,Yes,49.82,1553.18,Miami,US-South,No
C01002,Female,0,9,Month-to-month,DSL,Bank transfer,No,Yes,Yes,58.44,534.56,Miami,US-South,Yes
C01003,Female,0,33,Month-to-month,DSL,Bank transfer,No,Yes,No,51.56,1711.02,Orlando,US-West,No
C01004,Female,0,31,Month-to-month,None,Credit card,No,No,No,18.9,595.77,Miami,US-East,No
C01005,Male,0,22,Month-to-month,DSL,Electronic check,No,Yes,No,50.64,1116.93,Denver,US-West,No
C01006,Male,0,7,Month-to-month,Fiber optic,Credit card,No,Yes,No,67.77,499.6,Orlando,US-West,Yes
C01007,Female,0,17,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,68.06,1156.97,Seattle,US-North,Yes
C01008,Male,0,23,Month-to-month,Fiber optic,Credit card,No,No,No,63.25,1472.15,Austin,US-North,Yes
C01009,Male,0,14,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,69.41,962.56,Phoenix,US-South,No
C01010,Male,0,23,One year,Fiber optic,Bank transfer,No,Yes,No,71.42,1667.84,Boston,US-North,No
C01011,Male,0,15,Month-to-month,Fiber optic,Electronic check,Yes,No,No,70.35,1046.79,Denver,US-North,No
C01012,Male,1,27,Month-to-month,None,Electronic check,No,Yes,No,21.76,578.66,Seattle,US-South,No
C01013,Female,0,1,Month-to-month,DSL,Bank transfer,No,Yes,No,50.54,61.1,Denver,US-South,Yes
C01014,Male,0,21,Month-to-month,DSL,Bank transfer,No,No,No,43.53,899.65,Chicago,US-South,Yes
C01015,Male,0,26,Month-to-month,Fiber optic,Mailed check,No,Yes,No,63.99,1658.86,Seattle,US-West,Yes
C01016,Female,0,23,Month-to-month,DSL,Credit card,No,Yes,Yes,54.29,1247.75,Boston,US-East,Yes
C01017,Female,0,35,Month-to-month,None,Electronic check,No,No,No,27.42,978.33,Austin,US-East,Yes
C01018,Female,0,6,Month-to-month,DSL,Bank transfer,No,Yes,No,42.65,244.99,Orlando,US-West,No
C01019,Male,0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,62.11,85.15,Orlando,US-South,Yes
C01020,Female,0,25,Month-to-month,DSL,Electronic check,No,No,No,44.59,1135.63,Orlando,US-South,Yes
C01021,Male,0,19,Month-to-month,DSL,Electronic check,No,Yes,No,42.22,818.24,Denver,US-North,Yes
C01022,Female,1,22,Month-to-month,None,Electronic check,Yes,Yes,Yes,29.57,638.54,Seattle,US-South,No
C01023,Male,0,18,Month-to-month,None,Electronic check,No,No,No,18.35,332.72,Orlando,US-East,Yes
C01024,Female,0,30,One year,DSL,Bank transfer,Yes,No,No,49.69,1486.37,Seattle,US-North,No
C01025,Female,0,26,Month-to-month,None,Bank transfer,No,No,No,18.15,457.24,Chicago,US-East,No
C01026,Female,0,5,Month-to-month,DSL,Bank transfer,Yes,No,No,51.69,257.86,Phoenix,US-North,Yes
C01027,Female,0,27,Month-to-month,DSL,Electronic check,No,No,No,43.54,1173.03,Boston,US-North,Yes
C01028,Female,0,19,Month-to-month,Fiber optic,Electronic check,No,Yes,No,62.32,1202.05,Boston,US-South,Yes
C01029,Female,0,17,Two year,DSL,Credit card,No,Yes,Yes,52.84,886.23,Boston,US-West,No
C01030,Male,0,32,Month-to-month,Fiber optic,Electronic check,No,No,Yes,69.26,2236.12,Seattle,US-East,Yes
C01031,Female,0,24,Month-to-month,None,Credit card,No,No,No,18.62,469.59,Boston,US-South,No
C01032,Male,0,23,Month-to-month,DSL,Electronic check,No,No,No,45.93,1064.41,Boston,US-West,No
C01033,Female,0,22,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,69.62,1540.73,Boston,US-East,Yes
C01034,Female,0,9,Month-to-month,Fiber optic,Electronic check,No,No,No,65.12,573.23,Miami,US-South,No
C01035,Female,0,13,Month-to-month,Fiber optic,Bank transfer,No,No,No,62.03,806.79,Seattle,US-South,No
C01036,Female,0,14,Month-to-month,Fiber optic,Electronic check,No,No,No,68.71,955.02,Boston,US-North,Yes
C01037,Female,0,26,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,69.11,1797.37,Miami,US-West,No
C01038,Female,0,26,One year,DSL,Bank transfer,No,No,Yes,55.11,1460.68,Austin,US-West,No
C01039,Female,0,27,Month-to-month,DSL,Bank transfer,No,Yes,No,49.59,1332.14,Boston,US-North,No
C01040,Female,0,8,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,77.05,623.95,Phoenix,US-West,Yes
C01041,Female,0,27,Month-to-month,Fiber optic,Electronic check,No,Yes,No,69.03,1850.67,Boston,US-South,Yes
C01042,Male,0,14,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,71.62,1025.85,Phoenix,US-East,Yes
C01043,Female,0,21,Month-to-month,Fiber optic,Electronic check,No,No,No,64.91,1351.21,Denver,US-East,Yes
C01044,Male,0,20,One year,DSL,Electronic check,No,Yes,No,50.34,1001.6,Orlando,US-West,No
C01045,Male,0,21,Month-to-month,Fiber optic,Electronic check,No,Yes,No,70.47,1480.52,Miami,US-West,Yes
C01046,Male,0,5,Month-to-month,DSL,Electronic check,Yes,Yes,No,50.17,244.27,Denver,US-West,No
C01047,Female,0,16,Month-to-month,Fiber optic,Mailed check,No,No,No,71.42,1160.71,Orlando,US-West,No
C01048,Male,0,6,Month-to-month,DSL,Credit card,No,No,No,47.21,299.53,Orlando,US-East,No
C01049,Male,1,20,Month-to-month,Fiber optic,Credit card,No,Yes,No,65.58,1314.56,Phoenix,US-West,No
C01050,Male,0,29,Month-to-month,DSL,Bank transfer,Yes,No,No,52.39,1536.24,Boston,US-North,No
C01051,Male,0,33,One year,Fiber optic,Bank transfer,Yes,No,No,72.88,2421.09,Phoenix,US-West,No
C01052,Female,1,12,One year,DSL,Credit card,No,No,No,50.91,618.82,Austin,US-North,No
C01053,Female,0,9,One year,DSL,Credit card,No,Yes,No,47.25,433.51,Orlando,US-East,No
C01054,Male,1,15,One year,Fiber optic,Credit card,Yes,Yes,No,69.4,1037.77,Phoenix,US-North,Yes
C01055,Male,0,39,Month-to-month,DSL,Electronic check,No,Yes,No,52.42,2045.93,Orlando,US-West,No
C01056,Female,0,27,One year,Fiber optic,Credit card,No,No,No,65.83,1772.07,Miami,US-South,No
C01057,Male,0,25,Month-to-month,DSL,Mailed check,No,Yes,No,44.87,1148.68,Boston,US-North,Yes
C01058,Female,0,3,Month-to-month,None,Electronic check,Yes,Yes,No,20.26,81.82,Chicago,US-North,Yes
C01059,Male,0,29,Month-to-month,DSL,Bank transfer,No,Yes,No,43.38,1280.12,Seattle,US-West,Yes
C01060,Female,1,18,One year,DSL,Electronic check,Yes,Yes,Yes,55.42,1014.13,Boston,US-North,No
C01061,Female,0,20,Month-to-month,DSL,Electronic check,No,Yes,No,45.55,931.63,Denver,US-East,No
C01062,Male,0,17,One year,DSL,Credit card,Yes,No,No,44.74,787.42,Seattle,US-South,No
C01063,Female,0,22,Month-to-month,Fiber optic,Credit card,No,Yes,No,68.98,1525.86,Boston,US-West,Yes
C01064,Female,0,25,One year,None,Credit card,No,No,Yes,30.08,740.8,Chicago,US-West,No
C01065,Male,0,33,Two year,DSL,Electronic check,No,No,No,42.24,1411.02,Miami,US-North,No
C01066,Male,0,31,Month-to-month,DSL,Mailed check,Yes,No,No,50.55,1569.22,Phoenix,US-East,No
C01067,Female,0,12,Month-to-month,Fiber optic,Electronic check,No,Yes,No,69.42,836.8,Denver,US-East,Yes
C01068,Male,0,12,Month-to-month,None,Electronic check,No,Yes,No,22.09,257.68,Phoenix,US-South,Yes
C01069,Female,0,35,Two year,Fiber optic,Electronic check,No,Yes,Yes,74.86,2633.23,Orlando,US-South,No
C01070,Male,0,14,Month-to-month,DSL,Credit card,No,No,Yes,55.81,778.52,Boston,US-South,No
C01071,Male,0,5,Month-to-month,DSL,Electronic check,No,No,Yes,52.77,276.94,Chicago,US-West,Yes
C01072,Female,0,17,One year,Fiber optic,Bank transfer,No,No,Yes,73.3,1246.41,Orlando,US-South,No
C01073,Female,0,38,One year,Fiber optic,Bank transfer,No,Yes,Yes,68.29,2603.71,Miami,US-South,No
C01074,Female,0,1,Month-to-month,DSL,Electronic check,Yes,No,No,47.48,53.17,Austin,US-West,No
C01075,Female,1,26,Month-to-month,DSL,Electronic check,Yes,Yes,No,50.82,1325.09,Boston,US-North,No
C01076,Female,0,23,Month-to-month,Fiber optic,Credit card,No,No,Yes,71.54,1667.52,Denver,US-West,Yes
C01077,Male,0,12,Month-to-month,Fiber optic,Credit card,No,Yes,No,63.15,782.32,Orlando,US-South,No
C01078,Female,0,9,Month-to-month,None,Credit card,No,Yes,Yes,33.19,299.56,Seattle,US-North,No
C01079,Female,0,1,One year,DSL,Credit card,No,No,Yes,54.29,50.16,Orlando,US-East,No
C01080,Male,0,35,Month-to-month,Fiber optic,Electronic check,No,No,No,65.69,2319.08,Boston,US-East,No
C01081,Male,0,18,Month-to-month,DSL,Electronic check,No,Yes,No,46.31,830.55,Orlando,US-North,Yes
C01082,Female,0,23,Month-to-month,DSL,Credit card,No,Yes,No,45.83,1070.62,Boston,US-West,Yes
C01083,Female,0,32,Two year,DSL,Bank transfer,No,Yes,Yes,55.55,1783.43,Denver,US-North,No
C01084,Male,0,16,One year,DSL,Electronic check,Yes,No,Yes,57.03,941.47,Miami,US-East,No
C01085,Male,0,2,One year,None,Mailed check,No,Yes,No,27.83,69.64,Orlando,US-East,No
C01086,Female,0,13,Two year,DSL,Electronic check,No,Yes,No,51.91,661.66,Boston,US-West,No
C01087,Female,0,39,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,77.63,3036.62,Chicago,US-South,No
C01088,Male,0,22,Month-to-month,DSL,Electronic check,Yes,No,No,48.19,1055.26,Denver,US-West,Yes
C01089,Female,0,17,Month-to-month,DSL,Mailed check,No,No,No,51.91,875.98,Orlando,US-East,Yes
C01090,Male,0,16,Month-to-month,Fiber optic,Credit card,Yes,No,No,70.91,1134.13,Austin,US-South,No
C01091,Male,0,16,Month-to-month,DSL,Mailed check,Yes,No,No,42.74,708.53,Phoenix,US-East,No
C01092,Female,0,1,One year,DSL,Electronic check,No,No,Yes,55.42,62.8,Orlando,US-North,No
C01093,Female,0,29,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,71.65,2076.26,Seattle,US-West,No
C01094,Female,0,22,Month-to-month,DSL,Mailed check,Yes,No,No,52.33,1155.96,Miami,US-South,Yes
C01095,Male,1,28,Month-to-month,None,Electronic check,Yes,No,Yes,23.86,689.42,Austin,US-East,No
C01096,Female,0,27,Month-to-month,DSL,Electronic check,No,Yes,No,46.27,1265.98,Phoenix,US-North,Yes
C01097,Female,0,25,Two year,None,Credit card,Yes,Yes,Yes,23.37,584.64,Phoenix,US-East,No
C01098,Female,0,23,One year,None,Bank transfer,No,No,Yes,31.53,737.14,Chicago,US-North,No
C01099,Female,0,13,One year,Fiber optic,Bank transfer,No,Yes,Yes,73.83,975.87,Boston,US-West,No
C01100,Female,1,14,Month-to-month,Fiber optic,Electronic check,No,No,No,71.15,1023.77,Miami,US-South,No
C01101,Female,0,29,Month-to-month,Fiber optic,Credit card,Yes,No,No,65.4,1908.99,Phoenix,US-West,Yes
C01102,Male,0,23,One year,DSL,Electronic check,No,Yes,No,48.89,1144.08,Phoenix,US-North,No
C01103,Female,0,20,Month-to-month,DSL,Credit card,No,No,Yes,54.51,1101.79,Orlando,US-South,No
C01104,Male,0,26,One year,Fiber optic,Electronic check,No,Yes,No,69.97,1845.92,Miami,US-South,No
C01105,Male,0,1,Two year,Fiber optic,Electronic check,No,No,No,67.48,61.84,Seattle,US-North,Yes
C01106,Male,0,22,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,71.34,1592.74,Miami,US-North,Yes
C01107,Male,0,12,Month-to-month,Fiber optic,Electronic check,No,No,No,72.99,890.82,Chicago,US-East,Yes
C01108,Female,0,35,Month-to-month,None,Electronic check,No,Yes,No,22.92,797.14,Denver,US-North,No
C01109,Female,0,6,One year,DSL,Electronic check,No,Yes,No,49.35,308.09,Orlando,US-West,Yes
C01110,Male,0,4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,78.57,329.15,Austin,US-South,No
C01111,Male,0,17,Month-to-month,DSL,Electronic check,Yes,No,No,42.34,713.77,Phoenix,US-South,Yes
C01112,Female,0,27,One year,Fiber optic,Bank transfer,No,No,No,66.69,1807.55,Boston,US-South,Yes
C01113,Male,0,18,Month-to-month,Fiber optic,Electronic check,No,No,Yes,69.06,1239.39,Phoenix,US-East,No
C01114,Male,0,21,Month-to-month,Fiber optic,Electronic check,No,No,Yes,75.14,1601.07,Denver,US-East,No
C01115,Female,0,20,One year,Fiber optic,Electronic check,No,No,No,67.83,1384.6,Boston,US-South,No
C01116,Female,0,27,Month-to-month,None,Bank transfer,Yes,No,No,18.03,476.5,Orlando,US-South,Yes
C01117,Female,0,24,Two year,Fiber optic,Mailed check,No,No,No,64.01,1547.83,Orlando,US-East,No
C01118,Female,0,17,Month-to-month,DSL,Credit card,No,No,Yes,56.11,979.44,Boston,US-North,Yes
C01119,Male,0,33,Month-to-month,None,Electronic check,Yes,No,No,27.5,894.58,Phoenix,US-South,No
C01120,Male,0,5,Month-to-month,DSL,Electronic check,No,No,No,51.75,249.0,Seattle,US-West,Yes
C01121,Female,0,10,Two year,DSL,Bank transfer,Yes,No,No,42.41,433.42,Denver,US-West,No
C01122,Male,0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,65.58,91.23,Boston,US-East,No
C01123,Male,0,8,Month-to-month,Fiber optic,Electronic check,No,No,Yes,70.33,577.56,Boston,US-South,No
C01124,Female,0,29,One year,Fiber optic,Credit card,No,No,No,70.24,2042.78,Seattle,US-North,No
C01125,Female,0,3,One year,Fiber optic,Electronic check,Yes,No,Yes,72.77,210.29,Orlando,US-West,No
C01126,Male,0,14,Two year,Fiber optic,Bank transfer,No,Yes,No,68.69,962.91,Phoenix,US-West,No
C01127,Male,0,28,One year,Fiber optic,Electronic check,Yes,No,No,65.85,1854.26,Orlando,US-South,No
C01128,Male,1,42,Month-to-month,DSL,Electronic check,No,No,Yes,56.3,2392.28,Austin,US-East,No
C01129,Female,0,10,Month-to-month,DSL,Electronic check,Yes,Yes,No,49.75,497.27,Phoenix,US-North,No
C01130,Male,0,22,Month-to-month,None,Electronic check,No,No,No,23.83,540.57,Denver,US-West,No
C01131,Male,0,17,Two year,Fiber optic,Electronic check,No,Yes,Yes,74.09,1285.11,Boston,US-South,No
C01132,Male,0,10,Two year,Fiber optic,Electronic check,Yes,No,No,68.18,693.25,Miami,US-West,Yes
C01133,Female,1,15,Month-to-month,Fiber optic,Mailed check,No,No,No,71.42,1093.31,Seattle,US-North,No
C01134,Male,0,15,Month-to-month,Fiber optic,Electronic check,No,No,No,66.67,1028.1,Seattle,US-East,Yes
C01135,Male,0,26,Month-to-month,Fiber optic,Mailed check,No,No,Yes,77.52,2030.42,Denver,US-South,No
C01136,Female,0,22,Month-to-month,Fiber optic,Electronic check,No,Yes,No,62.3,1393.38,Orlando,US-North,No
C01137,Female,1,8,Month-to-month,DSL,Bank transfer,No,Yes,No,44.41,363.17,Seattle,US-East,No
C01138,Male,1,14,One year,Fiber optic,Bank transfer,No,No,No,69.28,980.6,Chicago,US-South,No
C01139,Male,1,13,One year,None,Credit card,No,Yes,No,27.93,358.46,Orlando,US-East,No
C01140,Female,0,17,Month-to-month,Fiber optic,Bank transfer,No,No,No,72.16,1255.97,Phoenix,US-North,No
C01141,Female,0,20,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,77.39,1539.04,Austin,US-West,Yes
C01142,Female,0,10,Month-to-month,DSL,Credit card,No,No,No,50.74,529.19,Miami,US-West,No
C01143,Female,0,28,Two year,None,Mailed check,No,No,No,24.04,676.56,Boston,US-North,Yes
C01144,Female,0,29,Month-to-month,DSL,Electronic check,No,Yes,Yes,50.62,1464.59,Seattle,US-West,No
C01145,Female,0,28,Month-to-month,None,Bank transfer,No,Yes,No,25.49,711.08,Austin,US-West,No
C01146,Male,0,26,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,72.85,1906.08,Austin,US-East,No
C01147,Male,0,10,Month-to-month,DSL,Electronic check,No,Yes,Yes,57.58,585.71,Orlando,US-West,Yes
C01148,Male,0,2,One year,DSL,Electronic check,Yes,No,Yes,50.9,96.25,Austin,US-West,No
C01149,Female,0,16,One year,Fiber optic,Bank transfer,No,Yes,No,63.11,1009.19,Seattle,US-East,No
C01150,Female,0,34,One year,DSL,Electronic check,No,No,Yes,50.38,1732.75,Orlando,US-West,No
C01151,Female,0,15,Month-to-month,Fiber optic,Electronic check,No,No,No,72.47,1079.01,Boston,US-South,No
C01152,Male,0,37,One year,DSL,Electronic check,No,No,Yes,50.37,1850.36,Phoenix,US-West,Yes
C01153,Female,0,13,Month-to-month,DSL,Electronic check,Yes,No,No,47.77,642.72,Orlando,US-West,No
C01154,Female,0,21,Month-to-month,Fiber optic,Mailed check,No,No,Yes,73.52,1552.36,Orlando,US-South,Yes
C01155,Female,1,32,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,71.09,2262.73,Chicago,US-West,No
C01156,Female,0,26,One year,Fiber optic,Electronic check,No,No,Yes,68.65,1802.66,Miami,US-West,No
C01157,Female,0,33,Month-to-month,None,Mailed check,Yes,No,No,17.47,591.35,Chicago,US-North,Yes
C01158,Male,0,11,Month-to-month,DSL,Bank transfer,No,Yes,No,44.8,521.49,Boston,US-South,Yes
C01159,Female,0,4,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,66.05,256.32,Seattle,US-South,No
C01160,Female,0,8,Two year,None,Mailed check,No,Yes,No,21.66,183.23,Seattle,US-North,No
C01161,Male,0,27,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,70.9,1907.54,Phoenix,US-East,Yes
C01162,Male,0,34,Month-to-month,DSL,Electronic check,No,Yes,No,50.94,1724.87,Boston,US-North,No
C01163,Female,0,7,One year,Fiber optic,Electronic check,No,Yes,No,71.31,489.87,Chicago,US-North,Yes
C01164,Female,0,36,Two year,Fiber optic,Credit card,No,No,No,69.54,2517.27,Boston,US-South,No
C01165,Male,0,45,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,78.52,3533.82,Phoenix,US-North,No
C01166,Female,0,23,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,78.49,1794.27,Orlando,US-North,Yes
C01167,Female,0,26,Month-to-month,Fiber optic,Credit card,No,Yes,No,67.2,1733.87,Miami,US-North,Yes
C01168,Male,1,33,One year,None,Bank transfer,Yes,No,Yes,31.28,1042.32,Austin,US-East,No
C01169,Male,1,14,Month-to-month,Fiber optic,Electronic check,Yes,No,No,68.37,957.44,Miami,US-North,Yes
C01170,Female,0,35,One year,DSL,Mailed check,No,No,No,46.34,1607.18,Orlando,US-North,No
C01171,Male,0,34,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,70.27,2407.91,Austin,US-East,Yes
C01172,Female,1,33,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,49.88,1639.82,Phoenix,US-South,Yes
C01173,Female,0,21,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,69.4,1452.41,Phoenix,US-South,Yes
C01174,Female,0,4,One year,DSL,Mailed check,No,No,Yes,55.62,240.88,Chicago,US-South,Yes
C01175,Male,0,8,Month-to-month,DSL,Credit card,No,No,Yes,52.47,424.94,Chicago,US-West,No
C01176,Female,1,21,One year,Fiber optic,Credit card,Yes,Yes,No,62.96,1323.72,Seattle,US-West,Yes
C01177,Male,0,15,Two year,Fiber optic,Electronic check,No,No,Yes,69.26,1061.47,Chicago,US-East,No
C01178,Male,0,19,One year,None,Electronic check,No,No,Yes,31.35,615.69,Seattle,US-East,No
C01179,Female,0,40,Month-to-month,Fiber optic,Mailed check,No,No,Yes,76.27,3080.7,Orlando,US-West,No
C01180,Male,0,18,One year,Fiber optic,Credit card,Yes,No,Yes,68.95,1247.75,Boston,US-East,No
C01181,Female,0,17,One year,Fiber optic,Electronic check,No,No,No,63.46,1071.4,Chicago,US-South,No
C01182,Male,0,43,Month-to-month,DSL,Electronic check,Yes,No,No,51.53,2211.25,Orlando,US-East,Yes
C01183,Male,0,8,One year,DSL,Electronic check,No,No,No,44.15,375.95,Boston,US-South,No
C01184,Female,0,33,Two year,DSL,Electronic check,No,No,No,47.86,1565.8,Chicago,US-East,No
C01185,Female,0,24,Month-to-month,DSL,Credit card,No,No,No,45.44,1089.67,Austin,US-West,Yes
C01186,Male,0,21,Month-to-month,DSL,Electronic check,Yes,Yes,No,50.07,1073.96,Seattle,US-South,Yes
C01187,Female,0,17,Month-to-month,None,Electronic check,Yes,No,No,25.67,460.93,Boston,US-West,Yes
C01188,Male,0,40,Month-to-month,DSL,Electronic check,No,No,No,42.76,1720.26,Miami,US-North,Yes
C01189,Female,0,14,Month-to-month,DSL,Electronic check,Yes,No,No,49.53,708.91,Boston,US-West,No
C01190,Male,0,2,Month-to-month,DSL,Bank transfer,No,Yes,No,52.32,128.34,Orlando,US-South,Yes
C01191,Male,0,36,Month-to-month,Fiber optic,Mailed check,No,No,No,66.39,2408.43,Seattle,US-North,Yes
C01192,Male,0,10,Month-to-month,DSL,Mailed check,Yes,Yes,No,48.42,506.94,Phoenix,US-East,Yes
C01193,Female,0,8,Month-to-month,DSL,Electronic check,No,No,Yes,57.89,454.87,Orlando,US-West,No
C01194,Female,1,22,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,74.37,1635.52,Orlando,US-West,Yes
C01195,Male,0,30,Month-to-month,DSL,Electronic check,No,No,No,51.64,1549.49,Chicago,US-West,Yes
C01196,Male,0,1,Month-to-month,DSL,Electronic check,Yes,Yes,No,43.74,41.06,Chicago,US-South,No
C01197,Female,0,14,Month-to-month,DSL,Electronic check,No,Yes,No,50.65,704.08,Orlando,US-West,No
C01198,Male,0,13,One year,DSL,Mailed check,No,Yes,Yes,51.34,682.2,Boston,US-East,No
C01199,Female,0,28,Month-to-month,Fiber optic,Electronic check,No,No,Yes,70.67,1971.05,Boston,US-West,No
C01200,Female,0,3,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,72.8,212.31,Chicago,US-North,Yes
